name,gender,english_name
کمندعلی,M,Kamandali
کمک,M,komak
کمکعلی,M,Komakali
کمگ,M,Kamg
کمیا,F,Kamiya
کمیره,F,Kamireh
کمیل,M,Kamil
کمیلا,F,Kamila
کمیلاد,F,Kamilad
کمیله,F,Kamileh
کمین,M,Kamin
کن سیلو,M,Kon Silo
کنارنگ,m,kenarange
کناس,M,konas
کنتو,M,Konto
کندال,M,Kandal
کندر,m,Kondar
کندرو,m,Kandrou
کنعان,M,Kanaan
کنیا,f,Konia
کنیره,F,Konireh
کنیز,F,Khaniz
کنیز رضا,F,Khaniz Reza
کنیزرضا,F,Khanizreza
که ژال,F,Ke Jal
کهار,m,Khar
کهراد,M,Kahrad
کهربا,f,Kahrabaa
کهرم,m,Kahrām
کهزاد,M,Kehzad
کهسا,M,Kahsa
کهسار,f,Kahsar
کهلیک,M,Khalik
کهور,M,Kahur
کهیار,M,Khyar
کهیرک,M,Kheyrak
کهیلا,m,Kheyla
کهین,M,Kahin
کو ثر,F,Koosar
کو ر ش,M,Koresh
کوالثوم,F,Kavlthum
کواکب,F,Kavakeb
کوت,m,koot
کوتاه,F,kootah
کوتر,F,Kavtar
کوثر,F,Kowsar
کوثر علی,F,Kowsar Ali
کوثرال,F,Kowsaral
کوجک,M,Koojk
کوجی,M,Koji
کودرز,M,Koodarz
کودرک,M,Koodarak
کودشت,M,Koodasht
کورالعین,M,Kooral'ayn
کورج,M,Koorj
کوردستان,M,Kordestan
کورس,M,Kors
کورش,M,Kourosh
کورنگ,m,Koorang
کورو,M,Koro
کورو ش,M,Koroosh
کورورش,M,Kourosh
کوروس,M,Koroush
کوروش,M,Kourosh
کوروش رضا,M,Kourosh Reza
کورگه,M,Korgeh
کوزل,M,Kozel
کوسار,F,Kusar
کوستان,F,Kustan
کوسر,F,Koser
کوش,m,Kush
کوش یار,m,Kush Yar
کوشا,M,Kousha
کوشاد,m,Koushad
کوشان,M,Kushan
کوشانه,f,Kushane
کوشنگ,M,Koushang
کوشک,f,Kushk
کوشیار,M,Kushyar
کولاله,F,Koolaleh
کولیار,m,Kolyar
کومار,M,Kumar
کوماس,m,Komas
کونا,M,Kona
کونول,M,Konol
کوه زاد,M,Kuhzad
کوه گرد,M,Kuh Gard
کوه یار,M,Kuh Yar
کوهر,F,Kohar
کوهرشاد,F,Koharshad
کوهرنگ,m,Koohrang
کوهزاد,M,Kuhzad
کوهسار,F,Kuhsar
کوهشاد,m,Kohshad
کوهعلی,M,Kuhali
کوهگرد,M,Kuhgard
کوهیار,M,Kouhyar
کوهین,m,Kuhin
کوهینه,f,Kohineh
کوه‌نشین,M,Kuhneshin
کوچک,M,kuchek
کوچک خانم,F,Koochak Khanom
کوچک علی,M,Koochak Ali
کوچک گل,M,kuchek gol
کوچکعلی,M,Koochakali
کوچیار,f,Koochyār
کوکب,F,Kokab
کوکبه,f,Kookbeh
کوکعلی,M,Kookali
کوکی,M,Kuki
کوی,F,Kuy
کویار,M,Kouyar
کویر,F,Kavir
کویستان,M,Kuyestan
کژال,F,Kajal
کژاله,F,Kajalé
کژان,F,Kajan
کک لیک,M,Kak Lik
کی آذر,m,Ki Azar
کی آرمین,m,Ki Armin
کی آفرید,f,Ki Afrid
کی آفرین,f,Ki Afarin
کی بانو,f,Ki Banu
کی دخت,f,Ki dokht
کی راد,m,Ki Rad
کی زاد,m,Ki Zad
کی قباد,M,Ki Qabad
کی منش,M,Ki Manesh
کی منوش,m,Ki Manush
کی پیشین,m,Ki Pishin
کی کاووس,M,Ki Kavous
کی گشتاسپ,m,Ki Gashtasb
کیا,M,Kia
کیا مرث,M,Kia Marth
کیا مرز,M,Kia Marz
کیابر,M,Kiabar
کیاجور,m,Kiajur
کیادخت,f,Kiadokht
کیارا,f,Kiara
کیاراد,M,Kiarad
کیارخ,M,Kiarakh
کیارزم,m,Kiarazm
کیارس,m,Kiaras
کیارش,M,Kiarash
کیارنگ,f,Kiarang
کیازاد,f,Kiyazad
کیازند,M,Kiyazand
کیاشا,m,Kiyasha
کیافر,M,Kiafar
کیالدین,M,Kiyāldin
کیامرث,M,Kiamars
کیامرز,M,Kiamarz
کیان,M,Kian
کیان بانو,f,Kian Banoo
کیان دخت,F,Kian Dokht
کیان شیر,m,Kian Shir
کیان لونگ,M,Kian Long
کیان وش,M,Kian Vash
کیانا,F,Kiana
کیاندخت,F,Kiyandokht
کیانرخ,F,Kianrokh
کیانفر,M,Kianfar
کیانمهر,m,Kianmehr
کیانه,f,Kiyāneh
کیانور,M,Kianur
کیانوش,M,Kianush
کیاوش,M,Kiyavash
کیاچهر,m,Kiyachahr
کیایون,F,Kiyavun
کیتی,F,Kiti
کیجا,f,Kija
کیجانا,f,Kijana
کیجی بیگم,F,Kiji Begum
کیخسرو,M,Kikhusro
کیدی,M,Kidi
کیز,F,Kiz
کیسان,M,Kaysan
کیسر,f,Kaysar
کیف سرو,F,Kif Sarv
کیفسان,M,Kifsan
کیفعلی,M,Keyfali
کیفیه,F,Kifiyyeh
کیقباد,M,Keyghobad
کیلرش,M,Kilarsh
کیلنوش,F,Kilanush
کیم,M,Kim
کیمرث,M,Kimras
کیمن,M,Kiman
کیمه,F,Kimeh
کیمیا,F,Kimiya
کیمیاء,F,Kimiya
کیناز,f,Kinaz
کینه,F,kineh
کینه بس,F,kineh bas
کینوش,M,Kinoosh
کینگی,M,Kingi
کیهان,M,Keyhan
کیهان دخت,f,Khayhan Dokht
کیهان نوش,M,Kiyān Nush
کیهانه,f,Kiyāneh
کیهانک,M,Kiyhank
کیوا,M,Kiva
کیوان,M,Kivaan
کیوان,M,Kivan
کیوان بانو,f,Kiyavan Banu
کیوان دخت,f,Kivan Dokht
کیوانرخ,f,Kivanrakh
کیوانزاد,f,Kivanzad
کیوانعلی,M,Kiyvanali
کیوانه,M,Kivaneh
کیوانچهر,f,Kivanchahr
کیوما,M,Kiyuma
کیومر,M,Kiumar
کیومرت,M,Kiumart
کیومرث,M,Kiumars
کیومرز,M,Kiumarz
کیومند,M,Kiumand
کیکاوس,M,Kikavus
کیکاووس,M,Kikavus
کییان,M,Kiyan
کییهان,M,Kiyahan
گاتا,f,Gata
گاتاج,M,Gataj
گارداش خان,M,Gardash Khan
گارنیک,M,Garnik
گاریز,M,Gariz
گارینه,M,Garineh
گاطع,M,Ghat'e
گاظم,M,Ghazem
گاعذار,M,Ghazdar
گافشان,M,Gafshan
گاقدم,M,Ghadam
گالوس,m,Galus
گالیا,F,Galiya
گانار,M,Ganar
گاوه,M,gāveh
گاچهره,M,Gachahreh
گایار,m,Gayar
گباد,m,Gabad
گبهنام,M,Gabehname
گدا,M,gda
گدا علی,M,Geda Ali
گدا محمد,M,Geda Mohammad
گداعلی,M,Ghodali
گر گعلی,M,Gar Goli
گرامی,m,Gerami
گرامیدخت,f,Geramidoxt
گران ناز,F,Garan Naz
گراناز,F,Garanaz
گرانخوار,m,Gerankhvar
گرانمایه,m,geranmayeh
گرانمهر,f,Garanmehr
گراهون,m,Gerahun
گرایش,m,garayesh
گرجی,M,Gorji
گردآزاد,m,Gordazad
گردآفرید,f,Gordafarid
گردآفرین,f,Gordafarid
گرداب,m,Gordab
گردو,m,gardo
گردگیر,m,gordgir
گردی,M,Gardi
گردیا,f,Gordiya
گردیه,f,Gordieh
گردیک,f,Gordik
گرز علی,M,Gorz Ali
گرزعلی,M,Ghorzali
گرزم,m,Gharzam
گرزن,m,Gorzan
گرستون,m,Gorastoon
گرسیوز,m,Gorسیوز
گرسیوز,m,Garsivaz
گرشا,m,Garsha
گرشاد,M,Gershad
گرشاسب,M,Garshasp
گرشاسب,m,Garshasp
گرمان,M,Garmān
گرمانک,m,Garmank
گرمایل,m,Garmayil
گرناز,F,Garnaz
گرنش,M,Garnesh
گروخان,m,Gorokhan
گروی,m,Gorvi
گرگان,M,Gorgan
گرگان علی,M,Gorgan Ali
گرگعلی,M,Gorgali
گرگین,M,Gorgin
گریم,M,Gorim
گزدی محمد,M,Gazdi Mohammad
گزل,F,Gozal
گزل بی‌بی,F,Gozal Bi Bi
گزل خانم,F,Gozal Khanom
گزلار,F,Gozlar
گزگید,F,Gazgid
گزیزه,F,Ghazizeh
گستهم,m,Goshtam
گشتا,f,Gashta
گشتاب,M,Gashtab
گشتاسب,M,Kashtasp
گشتاسپ,M,Gashtasb
گشسد,M,Goshasd
گشسپ,m,Goshasp
گشواد,m,Goshvad
گشین,M,Goshin
گل,F,Gol
گل آخر,M,Gol Akhar
گل آذین,f,Gol Azin
گل آسا,f,Gol Asa
گل آفتاب,F,Gol Aftab
گل آفرید,f,Gol Afrid
گل آور,f,Gol Avar
گل آویز,f,Gol Aviz
گل آگین,f,Gol Aghin
گل آیم,M,Gol Aym
گل آیه,F,Gol Ayyeh
گل آیین,f,Gol Aayin
گل ابرو,F,Gol Abroo
گل ابریشم,F,Gol Abrisham
گل اتون,F,Gol Atoon
گل اثر,F,Gol Asar
گل احمد,M,Gol Ahmad
گل احمند,M,Gol Ahmand
گل ارا,F,Gol Ara
گل اصلان,M,Gol Aslan
گل افروز,F,Gol Afrouz
گل افرین,F,Gol Afrin
گل افسر,f,Gol Afsar
گل النساء,F,Gol al-nasā'
گل امیر,M,Gol Amir
گل انار,F,Gol Anar
گل انبر,F,Gol Anbar
گل اندام,F,Gol Andam
گل اوغلان,F,Gol Oghlan
گل اوقلان,F,Gol Oqlan
گل باتون,F,Gol Baton
گل باجی,F,Gol Bāji
گل بادام,F,Gol Badam
گل باغی,F,Gol Baghi
گل بالا,m,Gol Bala
گل باند,F,Gol Band
گل بانو,F,Gol banu
گل بانو,F,Gol Banu
گل بدن,F,Gol badan
گل بدین,F,Gol Badin
گل بدینگ,F,Gol Bading
گل برار,F,Gol Barar
گل بس,F,Gol Bas
گل بست,F,Gol Bast
گل بقه,F,Gol Baqeh
گل بوته,F,Gol boteh
گل بیا,F,Gol biya
گل بیک,F,Gol Bik
گل بیکه,F,Gol Bika
گل بیگم,F,Gol Bigom
گل بی‌بی,F,Gol Bi Bi
گل تاج,F,Gol Taj
گل تاز,F,Gol Taz
گل تمام,F,Gol Tamam
گل تن,f,Gol Tan
گل توپ,F,Gol Toop
گل تی تی,F,Gol Ti Ti
گل جان,F,Gol Jan
گل جمال,F,Gol Jamal
گل جمیله,F,Gol Jamileh
گل جنت,F,Gol Jannat
گل جهان,F,Gol Jahan
گل جوهر,F,Gol Johar
گل حجت,F,Gol Hojjat
گل حرم,F,Gol Haram
گل حسرت,F,Gol Hasrat
گل حسن,M,Gol Hassan
گل حسین,M,Gol Hossein
گل خاتون,F,Gol Khatoon
گل خاتی,F,Gol Khati
گل خاطر,F,Gol Khater
گل خال,F,Gol Khal
گل خان,F,Gol Khan
گل خانم,F,Gol Khanom
گل خانوم,F,Gol Khanom
گل خاور,F,Gol Khaver
گل خدیجه,F,Gol Khadijeh
گل خند,f,Gol Khand
گل خندان,F,Gol Khandan
گل خنده خانم,F,Gol Khandeh Khanom
گل داد,F,Gol Dad
گل داداش,F,Gol Dadash
گل دانه,F,Gol Daneh
گل دخت,f,Gol Dokht
گل دسته,F,Gol dasteh
گل دوست,f,Gol Doost
گل راز,F,Gol Raz
گل ربا,f,Gol Raba
گل رحمان,F,Gol Rahman
گل رخ,F,Golrokh
گل رز,F,Gol-e Roz
گل رزی,F,Gol Rozi
گل رویا,F,Gol Roya
گل زا,F,Gol Za
گل زاده,F,Golzadeh
گل زار,F,Golzar
گل زره,F,Gol Zareh
گل زمان,F,Gol Zaman
گل زنان,F,Gol Zanan
گل سارا,F,Gol Sara
گل ساره,F,Gol Sāre
گل سلطان,F,Gol Soltān
گل سم,F,Gol Sam
گل سمن,F,Gol Saman
گل سمه,F,Gol Sameh
گل سن,F,Gol San
گل سو,F,Gol So
گل سیم,F,Gol Sim
گل سیما,F,Gol Simā
گل شاد,F,Gol Shad
گل شاه,F,Gol Shah
گل شرن,F,Gol Sharn
گل شور,F,Gol Shor
گل شکر,F,Gol Shekar
گل شیرین,F,Gol Shirin
گل صبا,F,Gol Saba
گل صباح,F,Gol Sabaah
گل صفا,F,Gol Safa
گل صنم,F,Gol Sanam
گل طلا,F,Gol Tala
گل طوطی,F,Gol Tooti
گل عذار,F,Gol Azar
گل علی,M,Gol Ali
گل عنبر,F,Gol Anbar
گل غنچه,F,Gol Ghancheh
گل غیز,F,Gol Ghaiz
گل فروز,F,Gol Foruz
گل فیروزه,F,Gol Firouzeh
گل قاید,F,Gol Qayed
گل قدم,F,Gol Qadam
گل قز,F,Gol Qaz
گل قید,F,Gol Qeyd
گل لاله,F,Gol Laleh
گل مار,F,Gol Mar
گل متاع,F,Gol Mata'
گل محمد,M,Gol Mohammad
گل مراد,M,Gol Morad
گل مرجان,F,Gol Marjan
گل مرغی,F,Gol Morghi
گل مروارید,F,Gol Morvarid
گل مست,F,Gol Mast
گل ملک,F,Gol Malak
گل مهدی,M,Gol Mahdi
گل میر,M,Gol Mir
گل میرزا,M,Gol Mirza
گل نار,F,Gol Nar
گل ناز,F,Gol Naz
گل نازار,F,Gol Nazār
گل نبات,F,Gol Nabat
گل نثار,F,Gol Nisar
گل نسا,F,Gol Nasa
گل نساء,F,Gol Nasā'
گل نشان,F,Gol Nishan
گل نظر,F,Gol Nazar
گل ننه,F,Gol Naneh
گل نور,F,Gol Noor
گل نوش,F,Gol Noosh
گل هزار,F,Gol Hezar
گل هوا,F,Gol Hava
گل واتین,F,Gol Vatin
گل وش,f,Golvash
گل ولی,M,Gol Vali
گل ویردی,F,Gol Virdi
گل پاره,F,Gol Pareh
گل پر,F,Gol Par
گل پرست,f,Gol Parast
گل پری,F,Gol Pari
گل پسند,F,Gol pasand
گل پناه,f,Gol Panah
گل پنبه,F,Gol Panbe
گل پیکر,f,Gol Peykar
گل چمن,F,Gol Chaman
گل چین,F,Golchin
گل کز,F,Gol Kaz
گل کیس,F,Gol Kis
گل گاید,F,Gol Gaid
گل گز,F,Gol Gaz
گل گل,F,Gol Gol
گل گیس,F,Gol Gis
گل یمن,F,Gol Yemen
گلا ویژ,F,Gala Vizh
گلاب,F,Golāb
گلابتن,F,Golabtan
گلابتون,F,Golābatun
گلابتین,F,Golabtin
گلابعلی,M,Golabali
گلابی,F,Golabi
گلادژ,F,Goladzh
گلارا,F,Golara
گلاره,F,Golāre
گلاریش,F,Golārish
گلاسا,f,Ghalasa
گلافروز,f,Golafruz
گلالان,f,Golalan
گلاله,F,Golaleh
گلالک,F,Golalak
گلان,F,Golan
گلانتون,F,Golantun
گلاندام,f,Golandam
گلاوه,F,Golāveh
گلاوژ,F,Golavazh
گلاویز,F,Golaviz
گلاویش,F,Golavish
گلاویژ,F,Golavij
گلاویژه,F,Golavizhe
گلایل,F,Golayel
گلایور,F,Golayvor
گلایول,F,Golayoul
گلایون,f,Golayoon
گلایژ,F,Golayej
گلباجی,F,Golbaji
گلباد,f,Golbad
گلباران,f,Golbaran
گلباش,f,Golbash
گلباغ,F,Golbāgh
گلباغی,F,Golbaghi
گلبالا,F,Golbāla
گلبان,F,Golban
گلبانو,F,Golbanu
گلبدان,F,Golbadan
گلبدین,F,Golbaddin
گلبر,F,Golbar
گلبرار,F,Golbarar
گلبرگ,F,Golbarg
گلبس,F,Golbes
گلبست,F,Golbast
گلبن,F,Golban
گلبه,F,Golbeh
گلبهار,F,Golbahar
گلبو,f,Golboo
گلبوته,F,Golboteh
گلبیز,f,Golbiz
گلتاج,F,Goltaaj
گلتن,f,Goltan
گلثوم,F,Golsoum
گلثومه,F,Golsumeh
گلجان,F,Goljan
گلجهان,F,Goljehan
گلخاتون,F,Golkhatoon
گلخان,F,Golkhān
گلخانم,F,Golkhānom
گلخندان,F,Golkhandan
گلخندر,F,Golkhandehr
گلخنده,F,Golkhandeh
گلخوشه,F,Golkhushe
گلدانه,F,Goldaneh
گلدب,F,Goldab
گلدره,F,Goldareh
گلدسته,F,Goldasteh
گلدن,F,Goldan
گلدوخت,F,Goldookht
گلدوز,F,Goldooz
گلدوستی,F,Goldoosti
گلدونه,F,Golduneh
گلدی,M,Goldi
گلدی قلییچ,M,Goldi Qoliich
گلدی محمد,M,Goldi Mohammad
گلدیس,F,Goldis
گلدیمحمد,M,Goldimohammad
گلدین,M,Goldin
گلذار,F,Golzar
گلر,F,Golr
گلرخ,F,Golrokh
گلرخسار,f,Golrokhsar
گلرضا,M,Golrza
گلرنگ,f,Golrang
گلرو,f,Golroo
گلروی,f,Golrouy
گلریز,F,Golriz
گلزاد,f,Golzad
گلزاده,F,Golzadeh
گلزار,F,Golzar
گلزر,F,Golzar
گلسا,F,Golsa
گلساء,F,Golsāء
گلسار,F,Golsar
گلساره,F,Golsareh
گلسان,F,Golsan
گلستان,F,Golestan
گلستانه,f,Golestāneh
گلسر,f,Golsar
گلسن,F,Golsan
گلسنم,F,Golsanam
گلسو,f,Golsou
گلسون,F,Golsun
گلسونه,F,Golsuneh
گلسیما,F,Golsima
گلشا,F,Golsha
گلشاد,F,Golshad
گلشان,F,Golshan
گلشاه,F,Golshah
گلشن,F,Golshan
گلشنعلی,F,Golshani Ali
گلشه,F,Golsha
گلشهر,f,Golshahr
گلشوم,F,Golshom
گلشید,F,Golshid
گلشیفته,f,Golshifteh
گلعذار,F,Gol'azār
گلعلی,M,Golali
گلفام,f,Golfaam
گلفدار,F,Golfdar
گلفشان,f,Golafshan
گلقدم,F,Golqadam
گلقید,F,Golgid
گللر,F,Gollar
گلمحمد,M,Golmohammad
گلمراد,M,Golmorad
گلمرینا,F,Golmarina
گلمهر,F,Golmehr
گلمیر,F,Golmir
گلمیس,f,Golmis
گلن,F,Golan
گلناج,F,Golnaj
گلنار,F,Golnar
گلناز,F,Golnaz
گلنام,f,Golnam
گلنبر,F,Golnabar
گلنجش,F,Golanjash
گلندام,F,Golendam
گلندان,F,Golandan
گلنسا,F,Golnasa
گلنساء,F,Golnesa
گلنسار,F,Golnasar
گلنواز,f,Golnavaz
گلنوش,F,Golnush
گله,F,galeh
گله باغ,F,Galeh Bagh
گله جان,F,Galeh Jan
گله خانم,F,Galeh Khanom
گله ناز,F,Galeh Naz
گلو,F,golu
گلوردی,F,Golvardi
گلورچین,f,Golurchin
گلوریا,F,Goloria
گلوریار,F,Goloryar
گلپا,f,Golpa
گلپاد,f,Golpad
گلپاشا,F,Golpasha
گلپر,F,Golpar
گلپری,F,Golpari
گلپسند,F,Golpasand
گلپونه,f,Golpooneh
گلچاره,F,Golchareh
گلچمن,F,Golchaman
گلچهر,f,Golchehr
گلچهره,F,Golchehre
گلچین,F,Golchin
گلکز,F,Golakz
گلگر,F,Golgar
گلگرد,F,Golgard
گلگز,F,Golgaz
گلگله,m,Golgaleh
گلگون,f,Golgun
گلی,F,Goli
گلی جان,F,Goli Jan
گلی خانم,F,Goli Khanom
گلی فر,F,Goli Far
گلی ناز,f,Goli Naz
گلیا,f,Goliya
گلیار,F,Golyar
گلین,F,Gelin
گلینوش,m,Golinush
گل‌آرا,f,Gol Ara
گل‌افشان,F,Gol Afshan
گل‌بهار,F,Gol Bahar
گل‌چهره,F,Gol Chehre
گل‌گونه,f,Gol Gune
گمانعلی,M,Gomānali
گمانی,F,gomani
گنار,F,Gonar
گناره,F,Gonāre
گناز,F,Gonaz
گنج خاتون,F,Ganj Khatoon
گنج علی,M,Ganj Ali
گنج ملک,M,Ganj Malek
گنجان,F,Ganjan
گنجعلی,M,Ganjali
گنجه بانو,F,Ganjeh Banu
گندم,f,gandom
گندمک,f,Gandomak
گنش,F,Gonesh
گنکلیک,M,Gonaklik
گنگلیک,M,Ganglik
گهار,m,Gahar
گهر,f,Gahar
گهربانو,f,Gahrbanu
گهردخت,f,Gahardokht
گهرناز,f,Gaharnaz
گهرنگار,f,Gaharnagar
گهرچهر,f,Gaharchehr
گهور,F,Gahoor
گو طلا,F,go tala
گوارا,f,Gavara
گواه علی,M,Gavah Ali
گودرز,M,Goudarz
گودز,M,Goudz
گوذل,F,Gozal
گوران,M,Gooran
گورش,M,Gorash
گورنگ,m,Goorang
گورگیز,F,Gorgiz
گورگیس,F,Gorgis
گوزبز,M,Gozbaz
گوزل,F,Gozal
گوزل بی‌بی,F,Gozal Bi Bi
گوشیار,m,Goshyar
گوطلا,f,Gootla
گوفار,F,Goufar
گولی,f,Goli
گونا,F,Gona
گونش,M,Gonesh
گونل,F,Gonel
گوهر,F,Go har
گوهر,F,Gohar
گوهر بانو,F,Gohar Banu
گوهر بیگم,F,Gohar Bigom
گوهر تاج,F,Gohar Taj
گوهر طلا,F,Gohar Tala
گوهرآرا,f,Goharara
گوهرافروز,f,Goharafruz
گوهربانو,F,Goharbanou
گوهرتاب,f,Gohartab
گوهرتاج,F,Gohartaj
گوهرتاش,f,Gohartash
گوهردخت,f,Gohardokht
گوهرزاد,f,Goharzad
گوهرسان,f,Goharsan
گوهرشاد,F,Goharshad
گوهرشید,f,Goharshid
گوهرطلا,F,Gohartala
گوهرفشان,f,Goharfashan
گوهرملک,f,Goharmalak
گوهرناز,f,Goharnaz
گوهرنگار,f,Goharnegār
گوهره,f,Gohareh
گوهرچهر,f,Goharchehr
گوهرچین,M,Goharchin
گوهرین,f,Goharin
گووهند,m,Gavhand
گوکجه,F,Gokje
گوکی,F,Gooki
گوی,F,Goy
گوی طلا,F,Goy Tala
گویک,F,Goyak
گژدهم,m,Gzhadam
گژگین,m,Gzhgin
گکمال,M,Gokamal
گیتا,F,Gita
گیتان,F,Gitan
گیتی,F,Giti
گیتی بانو,F,Giti Banu
گیتی ناز,f,Giti Naz
گیسا,F,Gisa
گیسسیاه,F,Gis siyah
گیسو,F,Gisu
گیسیا,F,Gisia
گیل,m,Gil
گیل ارا,F,Gil Ara
گیل اوجا,F,Gil Oja
گیل ناز,F,Gil Naz
گیلا,F,Gila
گیلار,f,Gilar
گیلاس,F,Gilās
گیلان,F,Gilan
گیلان دخت,F,Gilan Dokht
گیلانا,f,Gilanā
گیلانه,F,Gilané
گیلاکو,f,Gilaku
گیلدا,F,Gilda
گیلرا,F,Gailra
گیلماز,F,Gilmāz
گیلنار,f,Gilanar
گیلناز,F,Gilnaz
گیلو,m,Gilu
گیلوا,F,Gilva
گین علی,F,Gin Ali
گینت,F,Ginat
گیهان,f,Giyahan
گیو,m,Giv
ی ابراهیم,M,Y Ebrahim
یا ر محمد,M,Yar Mohammad
یا سر,M,ya sar
یا سمن,M,Ya Saman
یا سین,M,Yasin
یا سیین,M,ya Siin
یا و ر,M,Yavard
یابر,M,Yaber
یاثر,M,Yather
یاخجی خانم,F,Yakhji Khanom
یاخشی,M,Yakhshi
یاخچی خانم,F,Yakhchi Khanom
یادمهر,f,Yadmehr
یادکار,M,Yadkar
یادگار,M,Yadgar
یار,m,Yar
یار احمد,M,Yar Ahmad
یار حسین,M,Yar Hossein
یار علی,M,Yar Ali
یار محمد,M,Yar Mohammad
یار مراد,M,Yar Morad
یار کرم,M,Yar Karam
یارا,m,Yara
یارات,f,Yarat
یارالله,M,Yarallah
یاراله,M,Yarallah
یارتا,m,Yarta
یارحسن,M,Yarhasan
یارحسین,M,Yarhossein
یارعلی,M,Yarali
یارقلی,M,Yarghali
یارمحمد,M,Yar Mohammad
یارمراد,M,Yarmarad
یارناز,f,Yarnaz
یارنوش,f,Yarenush
یاره,m,Yāre
یارور,m,Yarvar
یارولی,M,Yarouli
یارک,M,Yark
یارکرم,M,Yar Karam
یارگل,f,Yargol
یاری,M,Yari
یارین,f,Yarin
یاریوش,F,Yariush
یاز محمد,M,Yaz Mohammad
یازمحمد,M,Yaz Mohammad
یاس,f,Yas
یاس رخ,f,Yas Rokh
یاس گل,f,Yas Gol
یاسان,m,Yasan
یاسذ,M,Yasaz
یاسر,M,Yaser
یاسر ابراهیم,M,Yaser Ebrahim
یاسر الدین,M,Yaser al-Din
یاسر عباسی,M,Yaser Abbasi
یاسرزاد,M,Yasrazad
یاسره,F,Yasreh
یاسم,M,Yasaman
یاسما,f,Yasaman
یاسمسن,M,Yasamsan
یاسمن,M,Yasaman
یاسمهر,M,Yasmehr
یاسمین,F,Yasmin
یاسمینا,f,Yasmina
یاسن,M,Yasen
یاسو,M,Yasu
یاسیمین,f,Yasimin
یاسین,M,Yasin
یاسین علی,M,Yasin Ali
یاسینا,f,Yasina
یاسینه,F,Yasineh
یاشا,M,Yasha
یاشار,M,Yashar
یاشارا,M,Yashara
یاشر,M,Yasher
یاشرلی,M,Yasherli
یاشنگ,M,Yashang
یاشیل,M,Yashil
یاصر,M,Yaser
یاصنم,M,Yasnam
یافتین,M,Yaftin
یاقوت,M,Yaqut
یام,M,Yam
یامور,f,Yamur
یامین,M,Yamin
یانق,M,Yaneq
یاو ر,M,Yav R
یاور,M,Yavar
یاور علی,M,Yavar Ali
یاورعلی,M,Yavaraali
یاپار,M,Yapar
یاکام,M,Yakam
یاکو,M,Yaku
یایر,M,Yair
یبوک,M,Yebok
یترا,M,Yetra
یثرب,M,Yasreb
یثنا,M,Yasna
یحی,M,Yahya
یحی سر,M,Yahya Sar
یحیا,M,Yahya
یحیحی,M,Yahya
یحیی,M,Yahya
یحیی علی,M,Yahya Ali
یحیی قلی,M,Yahya Qoli
یخانه,M,Ykhane
ید الله,M,Yadollah
ید اله,M,Yad Allah
ید اله,M,Yadollah
یدا,M,Yeda
یدالا,M,Yadallah
یدالاه,M,Yadollah
یداله,M,Yadollah
یداله خان,M,Yadollah Khan
یدلله,M,Yadollah
یده نعیمه,M,Yadeh Naimeh
یدی,M,Yadi
یذبه,M,Yazbeh
یر اسماعیل,M,Yar Ismail
یر علی,M,Yar Ali
یر مجتبی,M,Yar Mojtaba
یر مهدی,M,Yar Mahdi
یراج الدین,M,Yaraj al-Din
یرحا,f,Yarha
یرمیا,m,Yarmiya
یروانه,F,Yarvaneh
یریسا,F,Yarisa
یزداد,m,Yazdad
یزدالله,M,Yazdollah
یزداله,M,Yazdāleh
یزدان,M,Yazdan
یزدان آفرید,m,Yazdan Afrid
یزدان بخت,m,Yazdan Bakht
یزدان بخش,M,Yazdan Bakhsh
یزدان داد,f,Yazdan Dad
یزدان دخت,M,Yazdan Dokht
یزدان قلی,M,Yazdan Qoli
یزدان مهر,m,Yazdan Mehr
یزدان پناه,M,Yazdan Panah
یزدان یزدان,M,Yazdan Yazdan
یزدانبخش,M,Yazdanbakhsh
یزدانشاه,m,Yazdanshah
یزدانعلی,M,Yazdanali
یزدانفر,M,Yazdanfar
یزدانقلی,M,Yazdankhali
یزدانیار,m,Yazdaniyar
یزدجرد,m,Yazdjard
یزدگرد,m,Yazdgerd
یزدیار,m,Yazdiar
یزذان,M,Yazdan
یستان,M,Yestan
یسرا,M,Yasra
یسراء,M,Yasra
یسره,M,Yasreh
یسری,M,Yasari
یسن,M,Yasn
یسنا,M,Yasna
یسنی,M,Yasni
یسوب,M,Yasub
یشار,M,Yashar
یشما,M,Yeshma
یشیر,M,Yashir
یعثوب,M,Ya'thub
یعثوق,M,Ya'thoq
یعسوب,M,Yasoub
یعسوب الدین,M,Yasub al-Din
یعصوب,M,Ya'soub
یعغوب,M,Yaqoob
یعغوبعلی,M,Yaghoubali
یعقعوب,M,Yaqoob
یعقو ب,M,Yaqoub
یعقوب,M,Yaqoob
یعقوب علی,M,Yaqoub Ali
یعقوب لیث,M,Yaqoob Lais
یعقوب پقه,M,Yaqoob Paghé
یعقوب کنعان,M,Yaqoob Kanaan
